open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-01 08:15:00+03:00,93612.70,93912.30,93591.20,93866.80,1152.523,2025-01-01 08:29:59.999000+03:00,108071102.73990,15425,937.342,87898243.47660,0
2025-01-01 08:30:00+03:00,93866.70,93914.70,93763.60,93826.10,489.369,2025-01-01 08:44:59.999000+03:00,45916227.07640,9956,189.721,17801539.68540,0
2025-01-01 08:45:00+03:00,93826.10,93837.00,93754.40,93760.00,298.120,2025-01-01 08:59:59.999000+03:00,27959883.59370,6942,87.382,8195755.31190,0
2025-01-01 09:00:00+03:00,93760.00,93760.00,93580.00,93580.10,510.062,2025-01-01 09:14:59.999000+03:00,47775953.24880,9344,184.704,17299772.42830,0
2025-01-01 09:15:00+03:00,93580.00,93684.10,93580.00,93633.70,450.088,2025-01-01 09:29:59.999000+03:00,42140626.27030,9210,308.018,28838051.49750,0
2025-01-01 09:30:00+03:00,93633.60,93674.60,93533.30,93674.60,655.963,2025-01-01 09:44:59.999000+03:00,61397191.95460,12323,293.638,27487417.52860,0
2025-01-01 09:45:00+03:00,93674.60,93735.50,93636.40,93734.20,354.814,2025-01-01 09:59:59.999000+03:00,33242764.72220,7610,238.134,22310690.09510,0
2025-01-01 10:00:00+03:00,93734.20,93734.30,93627.70,93649.70,253.953,2025-01-01 10:14:59.999000+03:00,23785995.62880,6977,97.350,9117732.72140,0
2025-01-01 10:15:00+03:00,93649.70,93759.80,93646.90,93759.70,306.750,2025-01-01 10:29:59.999000+03:00,28742880.28280,7677,172.894,16201071.15510,0
2025-01-01 10:30:00+03:00,93759.70,93785.40,93698.90,93715.30,278.781,2025-01-01 10:44:59.999000+03:00,26133983.77890,7294,128.114,12010282.29210,0
2025-01-01 10:45:00+03:00,93715.40,93748.10,93651.10,93660.70,318.431,2025-01-01 10:59:59.999000+03:00,29836758.25270,6687,124.536,11668666.48920,0
2025-01-01 11:00:00+03:00,93660.70,93735.20,93645.40,93711.70,327.036,2025-01-01 11:14:59.999000+03:00,30639856.84880,7214,187.902,17604401.26170,0
2025-01-01 11:15:00+03:00,93711.60,93719.90,93258.80,93384.10,1742.349,2025-01-01 11:29:59.999000+03:00,162824459.95010,24768,453.865,42412526.31790,0
2025-01-01 11:30:00+03:00,93384.00,93497.90,93364.80,93450.00,727.059,2025-01-01 11:44:59.999000+03:00,67939797.82220,16687,380.722,35577068.01520,0
2025-01-01 11:45:00+03:00,93450.10,93523.40,93300.00,93398.20,728.881,2025-01-01 11:59:59.999000+03:00,68077687.92850,15496,381.100,35598529.84620,0
2025-01-01 12:00:00+03:00,93398.20,93462.90,93176.50,93297.20,1331.557,2025-01-01 12:14:59.999000+03:00,124230157.59720,22197,521.889,48693824.57920,0
2025-01-01 12:15:00+03:00,93297.10,93299.20,92796.50,93112.70,4254.870,2025-01-01 12:29:59.999000+03:00,395898698.89700,62241,1752.975,163149246.52580,0
2025-01-01 12:30:00+03:00,93112.70,93266.30,92960.20,93074.30,1688.723,2025-01-01 12:44:59.999000+03:00,157211547.49480,31651,778.768,72510929.44310,0
2025-01-01 12:45:00+03:00,93074.40,93395.80,93022.00,93382.10,1394.662,2025-01-01 12:59:59.999000+03:00,130088487.87000,25509,875.159,81622489.72200,0
2025-01-01 13:00:00+03:00,93382.10,93510.00,93309.30,93354.80,1178.233,2025-01-01 13:14:59.999000+03:00,110082149.94650,20877,519.883,48575446.19550,0
2025-01-01 13:15:00+03:00,93354.80,93510.00,93347.20,93372.10,653.513,2025-01-01 13:29:59.999000+03:00,61066015.36910,12892,329.182,30763544.76930,0
2025-01-01 13:30:00+03:00,93372.20,93481.30,93250.10,93368.70,716.538,2025-01-01 13:44:59.999000+03:00,66901926.73510,13813,312.182,29148428.48510,0
2025-01-01 13:45:00+03:00,93368.60,93399.90,93257.20,93307.70,440.826,2025-01-01 13:59:59.999000+03:00,41137301.33960,10924,187.373,17485041.53520,0
2025-01-01 14:00:00+03:00,93307.80,93355.50,93160.00,93302.40,801.098,2025-01-01 14:14:59.999000+03:00,74698366.69670,16337,367.608,34280547.74270,0
2025-01-01 14:15:00+03:00,93302.40,93474.70,93302.40,93474.70,672.517,2025-01-01 14:29:59.999000+03:00,62816117.55640,14265,405.228,37848427.19810,0
2025-01-01 14:30:00+03:00,93474.70,93587.60,93373.70,93581.60,1091.446,2025-01-01 14:44:59.999000+03:00,102033247.06030,19330,584.934,54689096.02660,0
2025-01-01 14:45:00+03:00,93581.60,93692.30,93409.40,93420.10,1255.680,2025-01-01 14:59:59.999000+03:00,117478391.54470,21925,616.965,57732384.37050,0
2025-01-01 15:00:00+03:00,93420.10,93493.20,93375.00,93419.50,548.423,2025-01-01 15:14:59.999000+03:00,51238520.94020,11472,273.990,25599598.16970,0
2025-01-01 15:15:00+03:00,93419.50,93967.90,93419.40,93854.70,2337.697,2025-01-01 15:29:59.999000+03:00,219163070.50220,35878,1508.055,141377987.64890,0
2025-01-01 15:30:00+03:00,93854.70,93875.40,93722.10,93755.50,1239.777,2025-01-01 15:44:59.999000+03:00,116304094.25880,21043,520.239,48808588.90660,0
2025-01-01 15:45:00+03:00,93755.40,93818.00,93657.70,93788.30,635.034,2025-01-01 15:59:59.999000+03:00,59518286.06520,13250,285.697,26777845.81180,0
2025-01-01 16:00:00+03:00,93788.40,93871.90,93611.10,93627.10,953.015,2025-01-01 16:14:59.999000+03:00,89341977.67670,21445,374.209,35088793.44690,0
2025-01-01 16:15:00+03:00,93627.00,93765.00,93570.00,93694.00,689.392,2025-01-01 16:29:59.999000+03:00,64557866.91600,16188,295.028,27630904.70590,0
2025-01-01 16:30:00+03:00,93693.90,93874.90,93686.00,93752.00,658.469,2025-01-01 16:44:59.999000+03:00,61760877.25110,16101,362.941,34043073.23360,0
2025-01-01 16:45:00+03:00,93752.00,94035.40,93716.90,93995.20,1159.430,2025-01-01 16:59:59.999000+03:00,108867764.97320,22204,707.161,66409776.20820,0
2025-01-01 17:00:00+03:00,93995.30,94430.00,93995.20,94220.20,3670.286,2025-01-01 17:14:59.999000+03:00,345921545.93530,57600,2073.823,195439276.47470,0
2025-01-01 17:15:00+03:00,94220.20,94276.50,93848.10,93884.60,1989.228,2025-01-01 17:29:59.999000+03:00,187109325.39100,36716,733.648,69021456.31600,0
2025-01-01 17:30:00+03:00,93884.50,94114.60,93622.70,93940.30,2720.690,2025-01-01 17:44:59.999000+03:00,255362321.56680,47041,1332.889,125151626.70890,0
2025-01-01 17:45:00+03:00,93940.30,94199.00,93866.80,94147.20,1021.731,2025-01-01 17:59:59.999000+03:00,96151116.65500,23371,594.443,55943312.09740,0
2025-01-01 18:00:00+03:00,94147.20,94245.60,93854.40,93957.70,1201.939,2025-01-01 18:14:59.999000+03:00,113032572.90480,25010,395.237,37191359.04210,0
2025-01-01 18:15:00+03:00,93957.70,94226.00,93885.70,94130.20,1043.695,2025-01-01 18:29:59.999000+03:00,98215025.43150,21818,664.570,62545615.07470,0
2025-01-01 18:30:00+03:00,94130.20,94242.10,94055.80,94228.00,603.518,2025-01-01 18:44:59.999000+03:00,56822068.05610,16253,373.863,35202389.23090,0
2025-01-01 18:45:00+03:00,94228.00,94489.50,94212.40,94409.90,1654.745,2025-01-01 18:59:59.999000+03:00,156107335.47230,32385,1045.785,98656863.67760,0
2025-01-01 19:00:00+03:00,94409.90,94475.00,94220.00,94246.70,1368.654,2025-01-01 19:14:59.999000+03:00,129119399.20270,30296,589.054,55576534.12710,0
2025-01-01 19:15:00+03:00,94246.60,94246.60,94073.80,94137.70,1085.809,2025-01-01 19:29:59.999000+03:00,102232150.79660,24909,474.168,44643199.37310,0
2025-01-01 19:30:00+03:00,94137.60,94180.00,93999.00,94006.10,801.678,2025-01-01 19:44:59.999000+03:00,75413538.97230,20715,355.592,33452327.52240,0
2025-01-01 19:45:00+03:00,94006.10,94079.10,93900.00,94070.10,912.694,2025-01-01 19:59:59.999000+03:00,85780258.84490,19912,400.978,37689182.95930,0
2025-01-01 20:00:00+03:00,94070.10,94124.90,93841.20,93852.10,906.797,2025-01-01 20:14:59.999000+03:00,85187844.46990,24240,416.333,39115202.40970,0
2025-01-01 20:15:00+03:00,93852.00,93985.20,93729.20,93958.90,1117.226,2025-01-01 20:29:59.999000+03:00,104839827.27670,23301,571.296,53620744.77250,0
2025-01-01 20:30:00+03:00,93959.00,94085.40,93943.30,94015.40,466.110,2025-01-01 20:44:59.999000+03:00,43822103.49000,13890,252.168,23708502.47640,0
2025-01-01 20:45:00+03:00,94015.40,94180.00,93880.20,94123.70,766.825,2025-01-01 20:59:59.999000+03:00,72099276.79580,16767,346.354,32575216.26010,0
2025-01-01 21:00:00+03:00,94123.60,94149.60,93918.60,93991.90,463.528,2025-01-01 21:14:59.999000+03:00,43574064.53220,13897,186.064,17492154.93670,0
2025-01-01 21:15:00+03:00,93992.00,94230.20,93991.90,94183.70,458.001,2025-01-01 21:29:59.999000+03:00,43116253.23750,11780,288.849,27192322.97490,0
2025-01-01 21:30:00+03:00,94183.60,94296.10,94169.60,94265.60,575.829,2025-01-01 21:44:59.999000+03:00,54268033.16430,15434,295.833,27880007.65380,0
2025-01-01 21:45:00+03:00,94265.60,94375.10,94211.90,94321.60,963.364,2025-01-01 21:59:59.999000+03:00,90844800.32030,18418,621.923,58647428.82810,0
2025-01-01 22:00:00+03:00,94321.60,94387.90,94257.40,94340.10,542.676,2025-01-01 22:14:59.999000+03:00,51184557.57460,15542,272.701,25721885.00670,0
2025-01-01 22:15:00+03:00,94340.10,94340.20,94150.30,94245.60,520.182,2025-01-01 22:29:59.999000+03:00,49013416.82750,13142,215.355,20289621.74270,0
2025-01-01 22:30:00+03:00,94245.50,94440.40,94129.70,94428.60,847.781,2025-01-01 22:44:59.999000+03:00,79941405.24580,16541,498.719,47034176.94470,0
2025-01-01 22:45:00+03:00,94428.70,94823.20,94383.30,94612.10,3110.544,2025-01-01 22:59:59.999000+03:00,294395321.97490,48845,1968.187,186264535.22130,0
2025-01-01 23:00:00+03:00,94612.10,94780.70,94612.00,94683.20,742.115,2025-01-01 23:14:59.999000+03:00,70280539.98060,17902,373.807,35401251.75050,0
2025-01-01 23:15:00+03:00,94683.10,94829.70,94561.70,94694.80,783.605,2025-01-01 23:29:59.999000+03:00,74195712.66880,17806,386.055,36561499.11160,0
2025-01-01 23:30:00+03:00,94694.80,94785.20,94620.10,94704.30,472.155,2025-01-01 23:44:59.999000+03:00,44717654.63780,14885,221.288,20958926.35190,0
2025-01-01 23:45:00+03:00,94704.20,94850.00,94691.70,94767.30,696.210,2025-01-01 23:59:59.999000+03:00,65987387.59210,14980,315.268,29883324.92020,0
2025-01-02 00:00:00+03:00,94767.30,94897.00,94661.00,94742.80,1183.724,2025-01-02 00:14:59.999000+03:00,112222321.00980,21771,503.583,47740729.03820,0
2025-01-02 00:15:00+03:00,94742.80,95161.20,94729.50,94940.90,2328.096,2025-01-02 00:29:59.999000+03:00,221067218.59020,30474,1645.803,156262446.96960,0
2025-01-02 00:30:00+03:00,94940.90,94987.50,94705.70,94779.30,856.557,2025-01-02 00:44:59.999000+03:00,81207791.90150,19926,349.929,33176038.17520,0
2025-01-02 00:45:00+03:00,94781.40,94964.50,94772.00,94962.40,710.250,2025-01-02 00:59:59.999000+03:00,67378153.62090,16392,326.344,30959524.60250,0
2025-01-02 01:00:00+03:00,94962.40,94985.60,94662.50,94815.70,1165.624,2025-01-02 01:14:59.999000+03:00,110494025.84140,20167,472.814,44816941.23600,0
2025-01-02 01:15:00+03:00,94815.40,94840.00,94701.00,94724.80,514.143,2025-01-02 01:29:59.999000+03:00,48725013.86640,10747,208.615,19771787.08960,0
2025-01-02 01:30:00+03:00,94724.80,94950.10,94724.80,94939.90,380.155,2025-01-02 01:44:59.999000+03:00,36049435.13560,9639,220.944,20951526.53770,0
2025-01-02 01:45:00+03:00,94939.90,94940.00,94751.60,94770.60,490.993,2025-01-02 01:59:59.999000+03:00,46567336.35390,10124,220.029,20865882.69450,0
2025-01-02 02:00:00+03:00,94770.50,94940.00,94655.00,94829.80,960.275,2025-01-02 02:14:59.999000+03:00,91010771.29410,22176,534.903,50699040.72400,0
2025-01-02 02:15:00+03:00,94829.80,94829.80,94576.70,94620.20,849.944,2025-01-02 02:29:59.999000+03:00,80456467.37700,16825,421.681,39912204.22230,0
2025-01-02 02:30:00+03:00,94620.20,94733.80,94522.10,94711.60,668.247,2025-01-02 02:44:59.999000+03:00,63229566.02780,15461,370.760,35083518.85910,0
2025-01-02 02:45:00+03:00,94711.60,94740.00,94560.50,94580.90,580.310,2025-01-02 02:59:59.999000+03:00,54907747.70200,12317,276.227,26136336.41150,0
2025-01-02 03:00:00+03:00,94580.90,94614.20,94441.80,94521.70,1347.554,2025-01-02 03:14:59.999000+03:00,127360026.70870,23643,429.607,40604811.77680,0
2025-01-02 03:15:00+03:00,94521.60,95200.00,94357.40,94913.90,3255.172,2025-01-02 03:29:59.999000+03:00,308695727.92990,52725,1719.248,163081733.14610,0
2025-01-02 03:30:00+03:00,94913.90,95172.80,94701.30,95104.70,2644.115,2025-01-02 03:44:59.999000+03:00,251209349.69340,56515,1231.294,116972369.37960,0
2025-01-02 03:45:00+03:00,95104.70,95369.40,94972.00,95112.20,2621.632,2025-01-02 03:59:59.999000+03:00,249686835.98630,50230,1213.849,115617015.13170,0
2025-01-02 04:00:00+03:00,95112.20,95523.50,95100.00,95316.90,2691.886,2025-01-02 04:14:59.999000+03:00,256671281.09910,51180,1570.705,149770691.36430,0
2025-01-02 04:15:00+03:00,95316.90,95413.70,94958.50,95060.90,1351.270,2025-01-02 04:29:59.999000+03:00,128548739.16560,29265,467.752,44513185.79370,0
2025-01-02 04:30:00+03:00,95060.70,95060.70,94698.70,94988.50,1941.537,2025-01-02 04:44:59.999000+03:00,184166848.16350,35314,960.374,91087453.55290,0
2025-01-02 04:45:00+03:00,94988.50,94995.90,94832.20,94846.70,470.423,2025-01-02 04:59:59.999000+03:00,44641985.70760,15627,200.882,19062814.63340,0
2025-01-02 05:00:00+03:00,94846.60,95118.30,94786.80,95001.10,751.634,2025-01-02 05:14:59.999000+03:00,71380678.16320,21446,499.269,47419126.42470,0
2025-01-02 05:15:00+03:00,95001.10,95135.00,94818.40,95012.00,738.122,2025-01-02 05:29:59.999000+03:00,70110576.72040,19675,270.648,25708537.64050,0
2025-01-02 05:30:00+03:00,95012.10,95122.30,94807.10,95008.80,1412.790,2025-01-02 05:44:59.999000+03:00,134200387.65540,23262,641.544,60945947.65210,0
2025-01-02 05:45:00+03:00,95008.80,95222.80,95008.80,95222.70,1028.608,2025-01-02 05:59:59.999000+03:00,97828989.82560,19627,621.182,59082980.51360,0
2025-01-02 06:00:00+03:00,95222.80,95289.50,94940.00,94990.00,907.919,2025-01-02 06:14:59.999000+03:00,86370228.95980,19304,299.293,28462095.48800,0
2025-01-02 06:15:00+03:00,94990.00,95149.00,94989.90,95057.80,654.163,2025-01-02 06:29:59.999000+03:00,62188553.77800,13274,425.690,40465716.66840,0
2025-01-02 06:30:00+03:00,95057.70,95081.10,94908.50,94908.50,415.532,2025-01-02 06:44:59.999000+03:00,39470105.66990,11257,155.588,14778632.66310,0
2025-01-02 06:45:00+03:00,94908.50,95015.10,94900.00,95000.00,566.360,2025-01-02 06:59:59.999000+03:00,53785823.00990,11262,289.137,27457826.80460,0
2025-01-02 07:00:00+03:00,95000.00,95270.90,94971.30,95146.20,1840.284,2025-01-02 07:14:59.999000+03:00,175019463.66340,30715,850.476,80886817.83500,0
2025-01-02 07:15:00+03:00,95146.20,95200.00,95027.30,95161.10,440.629,2025-01-02 07:29:59.999000+03:00,41918182.66850,11005,293.711,27943360.04640,0
2025-01-02 07:30:00+03:00,95161.10,95970.40,95161.10,95793.70,4435.655,2025-01-02 07:44:59.999000+03:00,424564255.89530,69726,2738.697,262104763.21630,0
2025-01-02 07:45:00+03:00,95793.70,96031.40,95651.80,95698.70,2733.691,2025-01-02 07:59:59.999000+03:00,262049108.27450,50098,1359.339,130331007.20960,0
2025-01-02 08:00:00+03:00,95698.70,95715.00,95430.00,95466.70,1437.518,2025-01-02 08:14:59.999000+03:00,137319363.25850,31739,680.073,64959839.71200,0
2025-01-02 08:15:00+03:00,95466.60,95794.00,95380.00,95745.60,1608.366,2025-01-02 08:29:59.999000+03:00,153759748.56700,28471,871.021,83273657.70210,0
2025-01-02 08:30:00+03:00,95745.60,95769.80,95664.40,95768.70,596.375,2025-01-02 08:44:59.999000+03:00,57083525.64250,14769,265.333,25397303.15210,0
2025-01-02 08:45:00+03:00,95768.80,95768.80,95519.80,95579.50,662.351,2025-01-02 08:59:59.999000+03:00,63331998.75160,17026,288.701,27601915.39410,0
2025-01-02 09:00:00+03:00,95579.60,95691.20,95453.30,95524.20,588.494,2025-01-02 09:14:59.999000+03:00,56235139.56410,17795,229.297,21912006.82760,0
2025-01-02 09:15:00+03:00,95524.20,95524.30,95326.90,95434.30,935.316,2025-01-02 09:29:59.999000+03:00,89252649.68310,18198,370.236,35334925.60910,0
2025-01-02 09:30:00+03:00,95434.20,95597.60,95360.00,95519.70,783.688,2025-01-02 09:44:59.999000+03:00,74830260.67300,17715,461.082,44030083.85100,0
2025-01-02 09:45:00+03:00,95519.80,95600.00,95457.70,95569.00,454.719,2025-01-02 09:59:59.999000+03:00,43436792.16560,11090,239.521,22880371.81410,0
2025-01-02 10:00:00+03:00,95569.10,95733.30,95493.20,95690.10,640.259,2025-01-02 10:14:59.999000+03:00,61229503.10240,16533,407.626,38983267.43350,0
2025-01-02 10:15:00+03:00,95690.10,95836.00,95650.20,95762.90,878.644,2025-01-02 10:29:59.999000+03:00,84147110.85290,17129,450.056,43100253.97910,0
2025-01-02 10:30:00+03:00,95762.90,95897.40,95720.50,95831.30,825.280,2025-01-02 10:44:59.999000+03:00,79083892.55030,14937,479.064,45906524.68460,0
2025-01-02 10:45:00+03:00,95831.30,95850.10,95666.00,95815.30,1279.006,2025-01-02 10:59:59.999000+03:00,122506690.12710,17048,410.973,39366249.94900,0
2025-01-02 11:00:00+03:00,95815.40,96062.50,95812.40,95950.10,1524.042,2025-01-02 11:14:59.999000+03:00,146205724.68590,25876,794.038,76181540.35960,0
2025-01-02 11:15:00+03:00,95950.00,95970.00,95624.40,95713.90,1452.339,2025-01-02 11:29:59.999000+03:00,139099509.04690,27046,533.049,51048660.59620,0
2025-01-02 11:30:00+03:00,95713.80,95937.60,95612.50,95934.90,873.106,2025-01-02 11:44:59.999000+03:00,83642016.08080,18088,489.885,46929890.03650,0
2025-01-02 11:45:00+03:00,95934.80,96204.20,95909.50,96125.30,2286.199,2025-01-02 11:59:59.999000+03:00,219671073.15850,35497,1159.644,111408427.42520,0
2025-01-02 12:00:00+03:00,96125.20,96222.00,96012.00,96191.50,1442.418,2025-01-02 12:14:59.999000+03:00,138684030.39670,26671,717.062,68947994.53450,0
2025-01-02 12:15:00+03:00,96191.40,96442.10,96188.60,96376.70,2738.406,2025-01-02 12:29:59.999000+03:00,263816286.86660,48300,1499.973,144512430.78460,0
2025-01-02 12:30:00+03:00,96376.80,96485.90,96316.20,96329.90,1239.243,2025-01-02 12:44:59.999000+03:00,119478912.23440,28469,608.366,58657534.63210,0
2025-01-02 12:45:00+03:00,96329.80,96800.00,96258.00,96722.00,2986.094,2025-01-02 12:59:59.999000+03:00,288360936.71830,53826,1811.877,174986713.56560,0
2025-01-02 13:00:00+03:00,96721.90,96794.20,96536.30,96583.30,2257.695,2025-01-02 13:14:59.999000+03:00,218184287.85830,42250,794.312,76773474.52820,0
2025-01-02 13:15:00+03:00,96583.40,96760.50,96549.10,96670.10,1229.911,2025-01-02 13:29:59.999000+03:00,118885232.89350,26178,535.074,51728504.60250,0
2025-01-02 13:30:00+03:00,96670.00,96746.40,96560.30,96592.60,1141.863,2025-01-02 13:44:59.999000+03:00,110352123.59000,25714,475.661,45971873.60660,0
2025-01-02 13:45:00+03:00,96592.60,96709.40,96515.00,96693.90,1213.450,2025-01-02 13:59:59.999000+03:00,117219409.66320,23976,571.770,55241159.23220,0
2025-01-02 14:00:00+03:00,96693.90,96870.90,96621.60,96737.90,1433.825,2025-01-02 14:14:59.999000+03:00,138744821.99210,28110,699.121,67653812.29330,0
2025-01-02 14:15:00+03:00,96737.90,96744.80,96438.40,96529.40,1917.407,2025-01-02 14:29:59.999000+03:00,185146494.11850,31327,881.791,85141836.33530,0
2025-01-02 14:30:00+03:00,96529.40,96700.00,96527.10,96661.20,677.660,2025-01-02 14:44:59.999000+03:00,65479368.79640,16960,321.481,31062507.91780,0
2025-01-02 14:45:00+03:00,96661.10,96779.70,96576.80,96715.40,835.631,2025-01-02 14:59:59.999000+03:00,80793512.72010,16606,345.411,33399436.60100,0
2025-01-02 15:00:00+03:00,96715.40,96846.00,96655.60,96777.00,1375.319,2025-01-02 15:14:59.999000+03:00,133071294.65020,23934,592.174,57298384.57790,0
2025-01-02 15:15:00+03:00,96777.10,96888.60,96578.80,96736.70,1512.859,2025-01-02 15:29:59.999000+03:00,146341238.80150,29207,654.938,63366600.28400,0
2025-01-02 15:30:00+03:00,96736.70,96777.00,96575.20,96651.80,1006.116,2025-01-02 15:44:59.999000+03:00,97246106.02080,19938,422.635,40849479.71960,0
2025-01-02 15:45:00+03:00,96651.70,96864.90,96651.70,96829.90,1377.911,2025-01-02 15:59:59.999000+03:00,133365889.49620,22703,923.078,89337038.28840,0
2025-01-02 16:00:00+03:00,96830.00,96991.80,96720.00,96743.10,1797.724,2025-01-02 16:14:59.999000+03:00,174108883.27240,28721,996.048,96492242.40360,0
2025-01-02 16:15:00+03:00,96743.10,96864.00,96608.30,96738.80,1312.425,2025-01-02 16:29:59.999000+03:00,126927805.62820,25970,521.510,50436427.83940,0
2025-01-02 16:30:00+03:00,96738.80,96778.50,96602.40,96633.40,931.069,2025-01-02 16:44:59.999000+03:00,90004747.88810,23128,380.331,36766259.55550,0
2025-01-02 16:45:00+03:00,96633.50,96649.90,96403.90,96426.10,2746.951,2025-01-02 16:59:59.999000+03:00,265048996.08740,36666,1431.649,138120677.56530,0
2025-01-02 17:00:00+03:00,96426.00,96440.00,95910.80,96340.70,6071.812,2025-01-02 17:14:59.999000+03:00,584113940.00170,91791,2744.253,263987671.15120,0
2025-01-02 17:15:00+03:00,96340.70,96447.60,96109.70,96447.60,1710.162,2025-01-02 17:29:59.999000+03:00,164697902.68030,35163,881.528,84909243.72550,0
2025-01-02 17:30:00+03:00,96447.50,97440.00,96231.10,96797.50,12063.148,2025-01-02 17:44:59.999000+03:00,1167221931.79170,195423,6522.363,631376069.36160,0
2025-01-02 17:45:00+03:00,96797.90,97363.10,96778.90,97216.30,6456.504,2025-01-02 17:59:59.999000+03:00,626971454.19670,116206,3263.770,316966927.30800,0
