open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-01 18:15:00+03:00,3336.11,3343.53,3332.30,3338.01,11222.467,2025-01-01 18:29:59.999000+03:00,37469980.66941,25976,5829.791,19468577.79230,0
2025-01-01 18:30:00+03:00,3338.01,3346.88,3336.33,3346.49,8923.473,2025-01-01 18:44:59.999000+03:00,29818590.50363,23077,5763.553,19260223.12927,0
2025-01-01 18:45:00+03:00,3346.49,3354.25,3346.44,3352.07,21916.533,2025-01-01 18:59:59.999000+03:00,73420900.26868,41074,10714.181,35898632.75301,0
2025-01-01 19:00:00+03:00,3352.06,3356.78,3345.08,3346.70,19679.057,2025-01-01 19:14:59.999000+03:00,65931622.22456,40920,9375.914,31420700.78888,0
2025-01-01 19:15:00+03:00,3346.71,3348.64,3342.25,3344.30,11081.159,2025-01-01 19:29:59.999000+03:00,37066421.62536,28610,4772.574,15965967.09548,0
2025-01-01 19:30:00+03:00,3344.31,3345.55,3335.10,3335.40,13986.267,2025-01-01 19:44:59.999000+03:00,46715490.59586,31312,5183.339,17314596.75333,0
2025-01-01 19:45:00+03:00,3335.40,3338.53,3331.18,3337.74,13162.807,2025-01-01 19:59:59.999000+03:00,43904610.22644,27125,5830.219,19448470.44927,0
2025-01-01 20:00:00+03:00,3337.74,3339.42,3328.41,3330.28,16359.902,2025-01-01 20:14:59.999000+03:00,54516477.17025,33358,7885.997,26281077.51759,0
2025-01-01 20:15:00+03:00,3330.29,3334.46,3321.11,3333.30,21500.717,2025-01-01 20:29:59.999000+03:00,71540061.38533,37733,10482.777,34892519.64994,0
2025-01-01 20:30:00+03:00,3333.30,3338.40,3331.32,3337.09,7809.604,2025-01-01 20:44:59.999000+03:00,26044025.53276,25790,4326.779,14429551.31744,0
2025-01-01 20:45:00+03:00,3337.10,3344.38,3333.00,3342.91,10762.661,2025-01-01 20:59:59.999000+03:00,35938175.09761,30291,6455.349,21559311.28809,0
2025-01-01 21:00:00+03:00,3342.91,3344.85,3332.37,3333.80,8796.330,2025-01-01 21:14:59.999000+03:00,29351641.66451,24239,2745.320,9162575.16317,0
2025-01-01 21:15:00+03:00,3333.80,3340.80,3333.05,3338.25,4117.338,2025-01-01 21:29:59.999000+03:00,13738921.71663,17095,2148.303,7168496.29723,0
2025-01-01 21:30:00+03:00,3338.26,3349.46,3338.00,3347.89,15408.600,2025-01-01 21:44:59.999000+03:00,51544525.46668,34565,8437.423,28225937.63860,0
2025-01-01 21:45:00+03:00,3347.90,3351.48,3342.67,3347.80,13215.171,2025-01-01 21:59:59.999000+03:00,44243939.68745,31095,6000.758,20092716.55110,0
2025-01-01 22:00:00+03:00,3347.80,3354.04,3344.65,3347.49,12405.112,2025-01-01 22:14:59.999000+03:00,41545842.89870,29835,5123.916,17165114.47105,0
2025-01-01 22:15:00+03:00,3347.50,3349.19,3342.09,3344.26,7954.870,2025-01-01 22:29:59.999000+03:00,26609558.02802,24191,4284.275,14331476.73442,0
2025-01-01 22:30:00+03:00,3344.25,3351.86,3337.50,3349.67,10598.625,2025-01-01 22:44:59.999000+03:00,35437492.81619,28085,5285.135,17678071.56100,0
2025-01-01 22:45:00+03:00,3349.67,3364.30,3348.78,3356.23,33054.559,2025-01-01 22:59:59.999000+03:00,110959905.21122,51681,20080.031,67416450.11761,0
2025-01-01 23:00:00+03:00,3356.21,3361.00,3355.26,3357.00,11543.755,2025-01-01 23:14:59.999000+03:00,38769666.94683,27712,5401.433,18140854.39756,0
2025-01-01 23:15:00+03:00,3356.99,3361.20,3351.06,3353.70,10952.093,2025-01-01 23:29:59.999000+03:00,36743558.09705,25090,3591.084,12049543.51026,0
2025-01-01 23:30:00+03:00,3353.69,3356.77,3351.00,3354.32,9850.422,2025-01-01 23:44:59.999000+03:00,33037531.56373,23549,4648.905,15591718.80665,0
2025-01-01 23:45:00+03:00,3354.32,3361.76,3354.31,3359.18,12250.321,2025-01-01 23:59:59.999000+03:00,41155040.71377,24983,6058.429,20355098.72024,0
2025-01-02 00:00:00+03:00,3359.18,3363.67,3352.00,3355.33,21863.325,2025-01-02 00:14:59.999000+03:00,73404427.54853,29802,9592.420,32213232.84862,0
2025-01-02 00:15:00+03:00,3355.33,3371.12,3354.72,3366.65,19176.989,2025-01-02 00:29:59.999000+03:00,64532250.52045,33805,12059.691,40583718.76337,0
2025-01-02 00:30:00+03:00,3366.64,3367.60,3358.53,3361.17,10590.014,2025-01-02 00:44:59.999000+03:00,35607001.16806,24405,4516.406,15184143.02994,0
2025-01-02 00:45:00+03:00,3361.34,3368.34,3360.84,3367.60,7229.320,2025-01-02 00:59:59.999000+03:00,24321603.45473,19410,3880.899,13056545.60474,0
2025-01-02 01:00:00+03:00,3367.60,3368.76,3357.81,3362.70,11613.983,2025-01-02 01:14:59.999000+03:00,39059633.76235,23599,4821.126,16213551.02407,0
2025-01-02 01:15:00+03:00,3362.68,3374.14,3361.38,3367.65,14856.871,2025-01-02 01:29:59.999000+03:00,50040869.95570,25128,8840.053,29776998.52868,0
2025-01-02 01:30:00+03:00,3367.65,3368.80,3362.07,3368.01,7511.012,2025-01-02 01:44:59.999000+03:00,25277049.14165,17188,3450.043,11609916.14914,0
2025-01-02 01:45:00+03:00,3368.01,3368.01,3357.70,3360.55,16050.602,2025-01-02 01:59:59.999000+03:00,53984751.88032,20140,3656.539,12300714.59576,0
2025-01-02 02:00:00+03:00,3360.54,3366.00,3355.37,3360.67,11117.905,2025-01-02 02:14:59.999000+03:00,37361573.31508,31834,5716.181,19209320.24679,0
2025-01-02 02:15:00+03:00,3360.66,3360.67,3353.34,3355.34,12782.658,2025-01-02 02:29:59.999000+03:00,42895429.92865,26268,5635.170,18910031.11262,0
2025-01-02 02:30:00+03:00,3355.34,3359.41,3352.00,3358.01,7416.916,2025-01-02 02:44:59.999000+03:00,24878646.51553,21213,3506.164,11762052.49908,0
2025-01-02 02:45:00+03:00,3358.01,3361.16,3354.85,3359.36,6952.930,2025-01-02 02:59:59.999000+03:00,23347401.82686,17365,3120.470,10479877.11833,0
2025-01-02 03:00:00+03:00,3359.35,3360.95,3353.50,3360.53,11480.152,2025-01-02 03:14:59.999000+03:00,38541048.08970,28048,4849.049,16280421.37520,0
2025-01-02 03:15:00+03:00,3360.53,3394.93,3354.58,3383.92,64434.146,2025-01-02 03:29:59.999000+03:00,217863043.11612,92201,39287.051,132846604.33399,0
2025-01-02 03:30:00+03:00,3383.92,3394.65,3374.49,3390.16,35528.298,2025-01-02 03:44:59.999000+03:00,120381833.61933,82727,17166.779,58169203.67083,0
2025-01-02 03:45:00+03:00,3390.16,3399.77,3384.04,3389.12,31262.753,2025-01-02 03:59:59.999000+03:00,106117399.73154,66473,16509.719,56051249.21914,0
2025-01-02 04:00:00+03:00,3389.11,3405.00,3389.10,3398.53,31791.501,2025-01-02 04:14:59.999000+03:00,108054578.86820,62223,16586.047,56376184.42768,0
2025-01-02 04:15:00+03:00,3398.53,3402.36,3390.48,3391.62,17193.493,2025-01-02 04:29:59.999000+03:00,58364585.83848,37079,5200.126,17652192.54476,0
2025-01-02 04:30:00+03:00,3391.63,3391.64,3375.84,3387.76,25710.524,2025-01-02 04:44:59.999000+03:00,86970584.87922,47687,9407.703,31827274.18812,0
2025-01-02 04:45:00+03:00,3387.77,3389.00,3380.68,3383.01,7277.453,2025-01-02 04:59:59.999000+03:00,24625006.02916,25431,3503.645,11855131.61887,0
2025-01-02 05:00:00+03:00,3383.00,3391.51,3381.07,3386.73,8453.353,2025-01-02 05:14:59.999000+03:00,28626725.07162,28194,5162.100,17482841.28817,0
2025-01-02 05:15:00+03:00,3386.73,3392.98,3377.00,3388.48,11148.499,2025-01-02 05:29:59.999000+03:00,37746136.44565,29727,5925.980,20064234.49121,0
2025-01-02 05:30:00+03:00,3388.47,3389.92,3381.04,3387.17,8705.820,2025-01-02 05:44:59.999000+03:00,29476066.61021,29879,4300.314,14560139.71018,0
2025-01-02 05:45:00+03:00,3387.17,3398.00,3387.16,3397.89,12546.397,2025-01-02 05:59:59.999000+03:00,42573711.03822,30559,7947.237,26969870.39349,0
2025-01-02 06:00:00+03:00,3397.89,3401.77,3386.67,3388.59,12631.940,2025-01-02 06:14:59.999000+03:00,42867267.35344,32437,5992.229,20341357.65129,0
2025-01-02 06:15:00+03:00,3388.59,3396.50,3387.57,3393.53,7496.278,2025-01-02 06:29:59.999000+03:00,25428269.58219,21942,3555.411,12058482.85183,0
2025-01-02 06:30:00+03:00,3393.53,3394.35,3386.72,3388.62,5597.236,2025-01-02 06:44:59.999000+03:00,18973369.62068,18356,2377.762,8059799.00116,0
2025-01-02 06:45:00+03:00,3388.62,3394.12,3388.00,3388.00,7526.271,2025-01-02 06:59:59.999000+03:00,25514951.27700,19467,2880.924,9766673.33761,0
2025-01-02 07:00:00+03:00,3388.01,3394.18,3387.57,3391.27,12255.387,2025-01-02 07:14:59.999000+03:00,41546800.60093,23002,5272.799,17876060.05339,0
2025-01-02 07:15:00+03:00,3391.26,3394.90,3387.40,3389.15,6126.525,2025-01-02 07:29:59.999000+03:00,20769333.46508,18244,3087.666,10467442.97215,0
2025-01-02 07:30:00+03:00,3389.15,3423.76,3388.76,3416.96,73755.413,2025-01-02 07:44:59.999000+03:00,251626087.03171,93193,47417.333,161767629.74664,0
2025-01-02 07:45:00+03:00,3416.96,3427.70,3414.00,3417.81,40668.863,2025-01-02 07:59:59.999000+03:00,139125062.02510,64137,19939.647,68222118.99508,0
2025-01-02 08:00:00+03:00,3417.80,3419.19,3402.44,3406.46,27864.114,2025-01-02 08:14:59.999000+03:00,94994786.57474,47313,10798.882,36817811.08805,0
2025-01-02 08:15:00+03:00,3406.46,3417.26,3404.31,3416.04,15889.946,2025-01-02 08:29:59.999000+03:00,54210371.80352,33899,8562.794,29217050.37023,0
2025-01-02 08:30:00+03:00,3416.03,3418.00,3414.08,3417.79,16228.964,2025-01-02 08:44:59.999000+03:00,55435295.19281,26829,6376.313,21781140.83742,0
2025-01-02 08:45:00+03:00,3417.80,3417.98,3405.00,3412.48,15254.850,2025-01-02 08:59:59.999000+03:00,52036368.84807,27807,5646.017,19258308.55335,0
2025-01-02 09:00:00+03:00,3412.48,3415.73,3405.00,3407.61,12543.652,2025-01-02 09:14:59.999000+03:00,42773941.52018,27941,5844.186,19927873.93925,0
2025-01-02 09:15:00+03:00,3407.60,3409.38,3401.92,3403.01,13707.804,2025-01-02 09:29:59.999000+03:00,46677070.28559,26883,6071.600,20675389.22575,0
2025-01-02 09:30:00+03:00,3403.01,3410.33,3402.01,3409.52,9806.916,2025-01-02 09:44:59.999000+03:00,33406063.96456,24192,5971.175,20341160.76407,0
2025-01-02 09:45:00+03:00,3409.53,3412.00,3406.30,3410.20,7205.960,2025-01-02 09:59:59.999000+03:00,24563213.05499,18557,3584.356,12217564.14218,0
2025-01-02 10:00:00+03:00,3410.20,3415.80,3408.60,3415.33,11506.174,2025-01-02 10:14:59.999000+03:00,39269556.80692,26869,6496.278,22171724.95387,0
2025-01-02 10:15:00+03:00,3415.32,3420.25,3413.71,3418.19,13427.206,2025-01-02 10:29:59.999000+03:00,45889898.81424,28623,6658.805,22758378.37766,0
2025-01-02 10:30:00+03:00,3418.18,3421.00,3416.00,3416.89,11987.107,2025-01-02 10:44:59.999000+03:00,40982781.39651,21666,5522.989,18883778.53469,0
2025-01-02 10:45:00+03:00,3416.89,3421.82,3413.43,3419.69,12645.528,2025-01-02 10:59:59.999000+03:00,43209869.55371,22534,6134.503,20965296.57198,0
2025-01-02 11:00:00+03:00,3419.70,3433.23,3419.70,3432.39,27241.850,2025-01-02 11:14:59.999000+03:00,93376536.92694,37816,16190.414,55500076.94601,0
2025-01-02 11:15:00+03:00,3432.39,3433.06,3417.00,3418.24,21599.560,2025-01-02 11:29:59.999000+03:00,73944913.65162,39132,7762.468,26567892.60763,0
2025-01-02 11:30:00+03:00,3418.24,3424.63,3414.18,3424.31,12788.493,2025-01-02 11:44:59.999000+03:00,43718239.99024,30384,5686.963,19445066.43598,0
2025-01-02 11:45:00+03:00,3424.31,3442.85,3422.42,3437.99,30955.713,2025-01-02 11:59:59.999000+03:00,106316007.74300,55434,18766.912,64448565.18284,0
2025-01-02 12:00:00+03:00,3437.98,3441.86,3433.95,3441.32,24419.125,2025-01-02 12:14:59.999000+03:00,83947368.39446,44256,10367.912,35646144.90996,0
2025-01-02 12:15:00+03:00,3441.31,3445.87,3438.77,3445.31,27179.137,2025-01-02 12:29:59.999000+03:00,93564357.70459,47424,13328.918,45891067.95867,0
2025-01-02 12:30:00+03:00,3445.30,3446.93,3438.08,3442.00,17531.180,2025-01-02 12:44:59.999000+03:00,60345842.56508,37121,6450.216,22204438.26279,0
2025-01-02 12:45:00+03:00,3442.00,3471.67,3439.00,3467.87,65594.667,2025-01-02 12:59:59.999000+03:00,226852365.18257,79444,40869.842,141359576.99192,0
2025-01-02 13:00:00+03:00,3467.84,3473.46,3457.19,3458.64,39636.056,2025-01-02 13:14:59.999000+03:00,137333382.30079,60348,18694.677,64784993.60163,0
2025-01-02 13:15:00+03:00,3458.65,3476.17,3458.64,3470.57,34317.717,2025-01-02 13:29:59.999000+03:00,118996150.03868,46665,18098.992,62766788.92926,0
2025-01-02 13:30:00+03:00,3470.56,3474.71,3466.30,3467.63,19301.180,2025-01-02 13:44:59.999000+03:00,66986569.67050,42419,9007.343,31262689.90342,0
2025-01-02 13:45:00+03:00,3467.64,3471.36,3463.24,3468.68,16222.532,2025-01-02 13:59:59.999000+03:00,56243501.29388,33338,6768.220,23467203.49385,0
2025-01-02 14:00:00+03:00,3468.68,3471.81,3461.08,3463.13,15069.119,2025-01-02 14:14:59.999000+03:00,52232635.15928,32664,6061.173,21012340.24961,0
2025-01-02 14:15:00+03:00,3463.14,3465.58,3456.44,3465.12,18498.366,2025-01-02 14:29:59.999000+03:00,64033252.48148,34782,9079.301,31432138.33098,0
2025-01-02 14:30:00+03:00,3465.11,3472.00,3464.76,3471.00,13503.272,2025-01-02 14:44:59.999000+03:00,46842731.42631,27483,7705.097,26729053.03043,0
2025-01-02 14:45:00+03:00,3471.00,3475.00,3467.09,3470.57,19048.988,2025-01-02 14:59:59.999000+03:00,66130443.56913,28559,8566.872,29748133.01866,0
2025-01-02 15:00:00+03:00,3470.58,3481.07,3470.58,3477.21,31138.580,2025-01-02 15:14:59.999000+03:00,108225092.39085,37936,19968.693,69403222.95547,0
2025-01-02 15:15:00+03:00,3477.20,3480.73,3469.07,3471.15,21983.724,2025-01-02 15:29:59.999000+03:00,76391544.70453,37053,10099.946,35103689.84527,0
2025-01-02 15:30:00+03:00,3471.16,3474.70,3465.03,3472.67,13437.758,2025-01-02 15:44:59.999000+03:00,46626811.83936,28685,6354.108,22051509.11609,0
2025-01-02 15:45:00+03:00,3472.68,3480.35,3472.67,3479.98,16763.302,2025-01-02 15:59:59.999000+03:00,58293605.42832,29428,11783.662,40978535.69958,0
2025-01-02 16:00:00+03:00,3479.98,3484.54,3459.63,3461.76,78914.670,2025-01-02 16:14:59.999000+03:00,273895959.44195,58203,41738.741,144848130.17286,0
2025-01-02 16:15:00+03:00,3461.75,3468.23,3458.91,3467.66,28299.425,2025-01-02 16:29:59.999000+03:00,98018792.16094,42775,12194.556,42241364.32607,0
2025-01-02 16:30:00+03:00,3467.66,3473.92,3463.47,3469.01,19198.363,2025-01-02 16:44:59.999000+03:00,66601991.06611,36967,9265.481,32147487.37767,0
2025-01-02 16:45:00+03:00,3469.00,3469.00,3458.55,3465.31,23393.851,2025-01-02 16:59:59.999000+03:00,81007311.07978,38477,10288.202,35629148.92506,0
2025-01-02 17:00:00+03:00,3465.31,3466.81,3439.57,3458.35,81936.820,2025-01-02 17:14:59.999000+03:00,282849935.57752,95991,35633.529,123012974.75989,0
2025-01-02 17:15:00+03:00,3458.35,3463.70,3448.00,3462.36,24393.630,2025-01-02 17:29:59.999000+03:00,84323215.05764,45402,11150.686,38548551.09436,0
2025-01-02 17:30:00+03:00,3462.36,3511.14,3459.06,3478.97,182985.890,2025-01-02 17:44:59.999000+03:00,637058307.98878,211986,105695.392,368115214.92784,0
2025-01-02 17:45:00+03:00,3478.98,3497.77,3477.59,3494.53,60956.796,2025-01-02 17:59:59.999000+03:00,212654755.94690,106709,33744.338,117726075.90556,0
2025-01-02 18:00:00+03:00,3494.43,3495.68,3477.50,3484.68,37108.001,2025-01-02 18:14:59.999000+03:00,129361907.08572,85776,16537.039,57649471.15262,0
2025-01-02 18:15:00+03:00,3484.68,3487.94,3455.54,3468.42,57705.943,2025-01-02 18:29:59.999000+03:00,200218591.31858,103697,25148.569,87249652.57596,0
2025-01-02 18:30:00+03:00,3468.40,3471.07,3455.34,3461.81,39027.791,2025-01-02 18:44:59.999000+03:00,135072973.23469,78029,18525.291,64115683.07978,0
2025-01-02 18:45:00+03:00,3461.80,3469.79,3456.00,3462.76,27653.367,2025-01-02 18:59:59.999000+03:00,95755059.60655,56205,10580.459,36644852.15191,0
2025-01-02 19:00:00+03:00,3462.75,3470.62,3447.43,3467.99,36305.417,2025-01-02 19:14:59.999000+03:00,125529436.52378,70880,19398.527,67091595.65972,0
2025-01-02 19:15:00+03:00,3468.00,3484.12,3467.05,3480.47,32411.113,2025-01-02 19:29:59.999000+03:00,112641648.76122,67007,17813.703,61912995.23839,0
2025-01-02 19:30:00+03:00,3480.47,3488.87,3475.59,3482.61,26711.226,2025-01-02 19:44:59.999000+03:00,93017518.94166,57125,13086.041,45573971.60552,0
2025-01-02 19:45:00+03:00,3482.61,3483.06,3467.09,3468.82,25657.272,2025-01-02 19:59:59.999000+03:00,89166980.35886,50974,11454.243,39809354.49911,0
2025-01-02 20:00:00+03:00,3468.81,3478.37,3465.23,3476.54,14287.138,2025-01-02 20:14:59.999000+03:00,49595637.40774,41803,7975.670,27690410.84722,0
2025-01-02 20:15:00+03:00,3476.55,3478.09,3461.13,3462.34,17141.260,2025-01-02 20:29:59.999000+03:00,59452050.68586,44283,6913.315,23977469.78230,0
